image_name,image_url,height,width,rotation_angle,annotations/0/id,annotations/0/category_name,annotations/0/area,annotations/0/creator,annotations/0/keypoints/0,annotations/0/keypoints/1,annotations/0/keypoints/2,annotations/0/keypoints/3,annotations/0/keypoints/4,annotations/0/keypoints/5,annotations/0/keypoints/6,annotations/0/keypoints/7,annotations/0/keypoints/8,annotations/0/keypoints/9,annotations/0/keypoints/10,annotations/0/keypoints/11,annotations/0/keypoints/12,annotations/0/keypoints/13,annotations/0/keypoints/14,annotations/0/keypoints/15,annotations/0/keypoints/16,annotations/0/keypoints/17,annotations/0/keypoints/18,annotations/0/keypoints/19,annotations/0/keypoints/20,annotations/0/keypoints/21,annotations/0/keypoints/22,annotations/0/keypoints/23,annotations/0/keypoints/24,annotations/0/keypoints/25,annotations/0/keypoints/26,annotations/0/keypoints/27,annotations/0/keypoints/28,annotations/0/keypoints/29
504.png,https://media.neuralmarker.ai/datasets/62a6db2878fd960009c31041/images/62aea31a1126500b57d91fc2.png,480,640,0,62aee493bb1886000cae7687,acupoints,0,nguyenhoainamfs0502@gmail.com,279,203,2,286,157,2,335,155,2,363,155,2,389,138,2,417,107,2,454,131,2,387,67,2,334,76,2,291,105,2
505.png,https://media.neuralmarker.ai/datasets/62a6db2878fd960009c31041/images/62aea2901126500b57d91eef.png,480,640,0,62aee4a2bb1886000cae7688,acupoints,0,nguyenhoainamfs0502@gmail.com,282,218,2,289,160,2,334,164,2,370,161,2,388,144,2,418,113,2,454,125,2,387,69,2,323,81,2,288,116,2
506.png,https://media.neuralmarker.ai/datasets/62a6db2878fd960009c31041/images/62aea37d1126500b57d9205d.png,480,640,0,62aee4b7bb1886000cae7689,acupoints,0,nguyenhoainamfs0502@gmail.com,285,218,2,285,170,2,338,166,2,371,165,2,398,142,2,427,111,2,459,129,2,385,71,2,326,83,2,292,117,2
507.png,https://media.neuralmarker.ai/datasets/62a6db2878fd960009c31041/images/62aea28f1126500b57d91eed.png,480,640,0,62aee4c3bb1886000cae768a,acupoints,0,nguyenhoainamfs0502@gmail.com,300,222,2,313,173,2,358,174,2,391,176,2,415,158,2,438,125,2,476,147,2,395,77,2,341,83,2,309,121,2
508.png,https://media.neuralmarker.ai/datasets/62a6db2878fd960009c31041/images/62aea28d1126500b57d91eea.png,480,640,0,62aee4cfbb1886000cae768b,acupoints,0,nguyenhoainamfs0502@gmail.com,308,225,2,316,176,2,364,176,2,396,176,2,423,160,2,452,129,2,486,146,2,409,80,2,354,86,2,319,118,2
509.png,https://media.neuralmarker.ai/datasets/62a6db2878fd960009c31041/images/62aea28e1126500b57d91eec.png,480,640,0,62aee528bb1886000cae768c,acupoints,0,nguyenhoainamfs0502@gmail.com,308,214,2,324,171,2,364,175,2,401,180,2,423,166,2,453,131,2,488,151,2,420,80,2,361,88,2,324,118,2
51.png,https://media.neuralmarker.ai/datasets/62a6db2878fd960009c31041/images/62aea1791126500b57d91d3a.png,480,640,0,62aee537bb1886000cae768d,acupoints,0,nguyenhoainamfs0502@gmail.com,239,221,2,267,180,2,310,196,2,341,206,2,371,196,2,411,177,2,437,198,2,392,107,2,337,95,2,291,114,2
510.png,https://media.neuralmarker.ai/datasets/62a6db2878fd960009c31041/images/62aea2931126500b57d91ef4.png,480,640,0,62aee542bb1886000cae768e,acupoints,0,nguyenhoainamfs0502@gmail.com,313,216,2,331,171,2,375,179,2,406,184,2,431,167,2,465,139,2,501,162,2,431,82,2,377,83,2,338,113,2
511.png,https://media.neuralmarker.ai/datasets/62a6db2878fd960009c31041/images/62aea3b81126500b57d920b5.png,480,640,0,62aee54dbb1886000cae768f,acupoints,0,nguyenhoainamfs0502@gmail.com,316,210,2,338,169,2,379,179,2,412,186,2,437,171,2,471,143,2,508,166,2,446,85,2,391,81,2,348,109,2
512.png,https://media.neuralmarker.ai/datasets/62a6db2878fd960009c31041/images/62aea3bb1126500b57d920ba.png,480,640,0,62aee55cbb1886000cae7690,acupoints,0,nguyenhoainamfs0502@gmail.com,351,218,2,379,174,2,430,186,2,462,190,2,488,179,2,513,150,2,548,187,2,476,93,2,428,88,2,383,117,2
513.png,https://media.neuralmarker.ai/datasets/62a6db2878fd960009c31041/images/62aea3b61126500b57d920b1.png,480,640,0,62aee566bb1886000cae7691,acupoints,0,nguyenhoainamfs0502@gmail.com,355,226,2,380,177,2,428,185,2,465,189,2,491,179,2,514,153,2,545,180,2,481,93,2,422,89,2,380,124,2
514.png,https://media.neuralmarker.ai/datasets/62a6db2878fd960009c31041/images/62aea3811126500b57d92064.png,480,640,0,62aee573bb1886000cae7692,acupoints,0,nguyenhoainamfs0502@gmail.com,359,233,2,383,183,2,429,187,2,462,193,2,486,179,2,516,151,2,549,185,2,476,93,2,421,97,2,378,127,2
515.png,https://media.neuralmarker.ai/datasets/62a6db2878fd960009c31041/images/62aea3911126500b57d9207c.png,480,640,0,62aee57fbb1886000cae7693,acupoints,0,nguyenhoainamfs0502@gmail.com,363,237,2,385,189,2,436,192,2,465,198,2,490,182,2,515,155,2,549,174,2,475,97,2,416,102,2,379,131,2
516.png,https://media.neuralmarker.ai/datasets/62a6db2878fd960009c31041/images/62aea3821126500b57d92066.png,480,640,0,62aee589bb1886000cae7694,acupoints,0,nguyenhoainamfs0502@gmail.com,367,238,2,387,189,2,429,197,2,465,201,2,491,185,2,519,155,2,559,175,2,486,101,2,426,105,2,385,139,2
517.png,https://media.neuralmarker.ai/datasets/62a6db2878fd960009c31041/images/62aea3871126500b57d9206e.png,480,640,0,62aee594bb1886000cae7695,acupoints,0,nguyenhoainamfs0502@gmail.com,369,238,2,388,192,2,431,196,2,464,202,2,489,187,2,526,158,2,561,177,2,499,104,2,436,107,2,399,134,2
518.png,https://media.neuralmarker.ai/datasets/62a6db2878fd960009c31041/images/62aea38a1126500b57d92072.png,480,640,0,62aee59dbb1886000cae7696,acupoints,0,nguyenhoainamfs0502@gmail.com,374,238,2,389,184,2,431,195,2,465,203,2,492,185,2,527,154,2,567,181,2,502,104,2,447,104,2,401,134,2
519.png,https://media.neuralmarker.ai/datasets/62a6db2878fd960009c31041/images/62aea2931126500b57d91ef3.png,480,640,0,62aee5a8bb1886000cae7697,acupoints,0,nguyenhoainamfs0502@gmail.com,374,232,2,394,181,2,429,192,2,466,200,2,492,186,2,533,158,2,573,179,2,514,106,2,456,99,2,406,130,2
52.png,https://media.neuralmarker.ai/datasets/62a6db2878fd960009c31041/images/62aea1781126500b57d91d37.png,480,640,0,62aee5b7bb1886000cae7698,acupoints,0,nguyenhoainamfs0502@gmail.com,248,195,2,278,147,2,328,160,2,353,171,2,385,164,2,415,144,2,439,183,2,383,93,2,338,78,2,287,102,2
520.png,https://media.neuralmarker.ai/datasets/62a6db2878fd960009c31041/images/62aea28f1126500b57d91eee.png,480,640,0,62aee5c2bb1886000cae7699,acupoints,0,nguyenhoainamfs0502@gmail.com,369,191,2,393,158,2,421,168,2,448,180,2,477,168,2,528,149,2,566,185,2,528,96,2,471,87,2,425,104,2
521.png,https://media.neuralmarker.ai/datasets/62a6db2878fd960009c31041/images/62aea35c1126500b57d9202b.png,480,640,0,62aee5cebb1886000cae769a,acupoints,0,nguyenhoainamfs0502@gmail.com,364,199,2,377,162,2,415,171,2,447,177,2,476,167,2,521,142,2,559,173,2,519,96,2,464,87,2,419,101,2
522.png,https://media.neuralmarker.ai/datasets/62a6db2878fd960009c31041/images/62aea3551126500b57d92020.png,480,640,0,62aee5d8bb1886000cae769b,acupoints,0,nguyenhoainamfs0502@gmail.com,353,214,2,362,169,2,403,174,2,434,183,2,462,166,2,495,139,2,538,159,2,492,91,2,421,90,2,380,119,2
523.png,https://media.neuralmarker.ai/datasets/62a6db2878fd960009c31041/images/62aea28d1126500b57d91eeb.png,480,640,0,62aee5e6bb1886000cae769c,acupoints,0,nguyenhoainamfs0502@gmail.com,348,228,2,358,174,2,390,181,2,426,189,2,449,172,2,487,134,2,529,158,2,478,91,2,410,98,2,371,128,2
524.png,https://media.neuralmarker.ai/datasets/62a6db2878fd960009c31041/images/62aea2911126500b57d91ef1.png,480,640,0,62aee5f4bb1886000cae769d,acupoints,0,nguyenhoainamfs0502@gmail.com,343,230,2,351,179,2,393,182,2,419,184,2,444,169,2,476,136,2,516,148,2,463,88,2,395,101,2,357,137,2
525.png,https://media.neuralmarker.ai/datasets/62a6db2878fd960009c31041/images/62aea2911126500b57d91ef0.png,480,640,0,62aee600bb1886000cae769e,acupoints,0,nguyenhoainamfs0502@gmail.com,336,237,2,341,191,2,380,187,2,412,186,2,434,169,2,469,136,2,513,154,2,448,94,2,390,105,2,348,143,2
526.png,https://media.neuralmarker.ai/datasets/62a6db2878fd960009c31041/images/62aea3561126500b57d92022.png,480,640,0,62aee60cbb1886000cae769f,acupoints,0,nguyenhoainamfs0502@gmail.com,334,241,2,337,193,2,375,192,2,403,192,2,427,173,2,457,136,2,497,147,2,435,94,2,375,112,2,343,142,2
527.png,https://media.neuralmarker.ai/datasets/62a6db2878fd960009c31041/images/62aea3561126500b57d92021.png,480,640,0,62aee617bb1886000cae76a0,acupoints,0,nguyenhoainamfs0502@gmail.com,327,244,2,328,198,2,369,192,2,399,195,2,420,171,2,450,134,2,493,142,2,430,93,2,372,111,2,334,150,2
528.png,https://media.neuralmarker.ai/datasets/62a6db2878fd960009c31041/images/62aea35f1126500b57d9202f.png,480,640,0,62aee623bb1886000cae76a1,acupoints,0,nguyenhoainamfs0502@gmail.com,323,252,2,322,203,2,365,196,2,390,197,2,413,175,2,444,136,2,484,146,2,418,96,2,356,116,2,326,154,2
529.png,https://media.neuralmarker.ai/datasets/62a6db2878fd960009c31041/images/62aea3511126500b57d9201a.png,480,640,0,62aee62fbb1886000cae76a2,acupoints,0,nguyenhoainamfs0502@gmail.com,322,244,2,322,192,2,364,192,2,393,189,2,412,172,2,436,136,2,484,144,2,415,93,2,356,114,2,324,145,2
53.png,https://media.neuralmarker.ai/datasets/62a6db2878fd960009c31041/images/62aea17e1126500b57d91d42.png,480,640,0,62aee63abb1886000cae76a3,acupoints,0,nguyenhoainamfs0502@gmail.com,249,200,2,286,165,2,332,177,2,363,187,2,393,179,2,418,156,2,442,198,2,383,90,2,336,83,2,282,105,2
530.png,https://media.neuralmarker.ai/datasets/62a6db2878fd960009c31041/images/62aea3991126500b57d92088.png,480,640,0,62aee645bb1886000cae76a4,acupoints,0,nguyenhoainamfs0502@gmail.com,352,191,2,377,150,2,419,161,2,447,170,2,476,161,2,517,142,2,551,172,2,497,83,2,444,71,2,391,99,2
531.png,https://media.neuralmarker.ai/datasets/62a6db2878fd960009c31041/images/62aea28a1126500b57d91ee6.png,480,640,0,62aee64fbb1886000cae76a5,acupoints,0,nguyenhoainamfs0502@gmail.com,359,188,2,386,144,2,431,163,2,460,174,2,489,163,2,532,144,2,561,180,2,511,83,2,460,75,2,407,96,2
532.png,https://media.neuralmarker.ai/datasets/62a6db2878fd960009c31041/images/62aea2891126500b57d91ee4.png,480,640,0,62aee65bbb1886000cae76a6,acupoints,0,nguyenhoainamfs0502@gmail.com,369,176,2,402,137,2,444,159,2,469,169,2,504,166,2,545,148,2,569,184,2,530,91,2,476,74,2,418,88,2
533.png,https://media.neuralmarker.ai/datasets/62a6db2878fd960009c31041/images/62aea3861126500b57d9206b.png,480,640,0,62aee665bb1886000cae76a7,acupoints,0,nguyenhoainamfs0502@gmail.com,384,167,2,423,134,2,460,154,2,484,175,2,521,170,2,564,164,2,580,207,2,553,92,2,506,73,2,448,79,2
534.png,https://media.neuralmarker.ai/datasets/62a6db2878fd960009c31041/images/62aea3611126500b57d92032.png,480,640,0,62aee671bb1886000cae76a8,acupoints,0,nguyenhoainamfs0502@gmail.com,359,158,2,394,125,2,437,146,2,460,162,2,491,157,2,539,144,2,559,192,2,524,87,2,486,66,2,427,74,2
535.png,https://media.neuralmarker.ai/datasets/62a6db2878fd960009c31041/images/62aea3541126500b57d9201f.png,480,640,0,62aee67cbb1886000cae76a9,acupoints,0,nguyenhoainamfs0502@gmail.com,351,164,2,385,127,2,427,145,2,452,160,2,484,154,2,528,140,2,550,176,2,516,84,2,465,60,2,412,76,2
536.png,https://media.neuralmarker.ai/datasets/62a6db2878fd960009c31041/images/62aea2921126500b57d91ef2.png,480,640,0,62aee686bb1886000cae76aa,acupoints,0,nguyenhoainamfs0502@gmail.com,340,167,2,364,131,2,409,145,2,444,157,2,478,149,2,516,136,2,540,161,2,500,75,2,451,60,2,400,73,2
537.png,https://media.neuralmarker.ai/datasets/62a6db2878fd960009c31041/images/62aea2951126500b57d91ef7.png,480,640,0,62aee696bb1886000cae76ab,acupoints,0,nguyenhoainamfs0502@gmail.com,302,247,2,297,189,2,339,183,2,371,181,2,388,161,2,419,122,2,465,134,2,385,84,2,327,103,2,289,146,2
538.png,https://media.neuralmarker.ai/datasets/62a6db2878fd960009c31041/images/62aea3b71126500b57d920b4.png,480,640,0,62aee6a7bb1886000cae76ac,acupoints,0,nguyenhoainamfs0502@gmail.com,342,221,2,345,177,2,389,175,2,420,178,2,440,156,2,468,126,2,515,142,2,451,86,2,391,92,2,353,133,2
539.png,https://media.neuralmarker.ai/datasets/62a6db2878fd960009c31041/images/62aea38b1126500b57d92074.png,480,640,0,62aee6b2bb1886000cae76ad,acupoints,0,nguyenhoainamfs0502@gmail.com,349,229,2,351,188,2,389,181,2,421,185,2,445,164,2,476,130,2,521,147,2,459,89,2,394,95,2,357,136,2
54.png,https://media.neuralmarker.ai/datasets/62a6db2878fd960009c31041/images/62aea17d1126500b57d91d40.png,480,640,0,62aee6bdbb1886000cae76ae,acupoints,0,nguyenhoainamfs0502@gmail.com,252,218,2,280,167,2,324,180,2,364,195,2,392,180,2,418,158,2,444,195,2,380,96,2,326,92,2,277,111,2
540.png,https://media.neuralmarker.ai/datasets/62a6db2878fd960009c31041/images/62aea2961126500b57d91ef8.png,480,640,0,62aee6c6bb1886000cae76af,acupoints,0,nguyenhoainamfs0502@gmail.com,350,239,2,354,191,2,395,191,2,423,191,2,444,172,2,474,138,2,526,152,2,462,92,2,397,104,2,360,139,2
541.png,https://media.neuralmarker.ai/datasets/62a6db2878fd960009c31041/images/62aea2971126500b57d91efa.png,480,640,0,62aee6f4bb1886000cae76b0,acupoints,0,nguyenhoainamfs0502@gmail.com,353,243,2,358,199,2,393,198,2,422,201,2,445,185,2,475,147,2,519,152,2,460,96,2,391,113,2,358,152,2
542.png,https://media.neuralmarker.ai/datasets/62a6db2878fd960009c31041/images/62aea2951126500b57d91ef6.png,480,640,0,62aee706bb1886000cae76b3,acupoints,0,nguyenhoainamfs0502@gmail.com,357,246,2,360,204,2,397,204,2,426,207,2,449,188,2,486,151,2,522,160,2,467,97,2,407,109,2,370,144,2
543.png,https://media.neuralmarker.ai/datasets/62a6db2878fd960009c31041/images/62aea31f1126500b57d91fc9.png,480,640,0,62aee71bbb1886000cae76b4,acupoints,0,nguyenhoainamfs0502@gmail.com,365,252,2,365,213,2,404,217,2,433,224,2,458,209,2,498,170,2,540,177,2,488,103,2,434,110,2,392,141,2
544.png,https://media.neuralmarker.ai/datasets/62a6db2878fd960009c31041/images/62aea32e1126500b57d91fe2.png,480,640,0,62aee73fbb1886000cae76b5,acupoints,0,nguyenhoainamfs0502@gmail.com,374,249,2,389,210,2,429,225,2,457,234,2,482,222,2,525,191,2,571,203,2,520,114,2,450,117,2,409,144,2
545.png,https://media.neuralmarker.ai/datasets/62a6db2878fd960009c31041/images/62aea3281126500b57d91fd8.png,480,640,0,62aee765bb1886000cae76b6,acupoints,0,nguyenhoainamfs0502@gmail.com,379,246,2,396,211,2,439,229,2,466,239,2,493,224,2,541,194,2,582,211,2,529,117,2,457,117,2,411,142,2
546.png,https://media.neuralmarker.ai/datasets/62a6db2878fd960009c31041/images/62aea3221126500b57d91fce.png,480,640,0,62aee771bb1886000cae76b7,acupoints,0,nguyenhoainamfs0502@gmail.com,381,250,2,402,218,2,442,233,2,478,238,2,513,229,2,548,196,2,590,214,2,533,121,2,463,119,2,413,148,2
547.png,https://media.neuralmarker.ai/datasets/62a6db2878fd960009c31041/images/62aea2941126500b57d91ef5.png,480,640,0,62aee78fbb1886000cae76b8,acupoints,0,nguyenhoainamfs0502@gmail.com,384,265,2,399,224,2,449,234,2,482,245,2,509,226,2,546,195,2,593,216,2,521,121,2,450,126,2,406,162,2
548.png,https://media.neuralmarker.ai/datasets/62a6db2878fd960009c31041/images/62aea2a11126500b57d91f0a.png,480,640,0,62aee799bb1886000cae76b9,acupoints,0,nguyenhoainamfs0502@gmail.com,384,280,2,405,229,2,457,238,2,486,249,2,512,232,2,556,191,2,591,217,2,518,124,2,451,128,2,407,163,2
549.png,https://media.neuralmarker.ai/datasets/62a6db2878fd960009c31041/images/62aea1af1126500b57d91d8d.png,480,640,0,62aee7a3bb1886000cae76ba,acupoints,0,nguyenhoainamfs0502@gmail.com,387,280,2,405,229,2,450,242,2,486,246,2,510,227,2,543,192,2,584,206,2,509,122,2,440,136,2,402,169,2
55.png,https://media.neuralmarker.ai/datasets/62a6db2878fd960009c31041/images/62aea3d21126500b57d920de.png,480,640,0,62aee7aebb1886000cae76bb,acupoints,0,nguyenhoainamfs0502@gmail.com,220,226,2,234,171,2,250,189,2,274,196,2,295,186,2,344,158,2,387,184,2,367,95,2,312,87,2,268,107,2
550.png,https://media.neuralmarker.ai/datasets/62a6db2878fd960009c31041/images/62aea3201126500b57d91fcc.png,480,640,0,62aee7b9bb1886000cae76bc,acupoints,0,nguyenhoainamfs0502@gmail.com,378,232,2,412,199,2,454,219,2,485,232,2,511,225,2,563,199,2,594,232,2,549,125,2,492,113,2,434,134,2
551.png,https://media.neuralmarker.ai/datasets/62a6db2878fd960009c31041/images/62aea3261126500b57d91fd5.png,480,640,0,62aee7c3bb1886000cae76bd,acupoints,0,nguyenhoainamfs0502@gmail.com,357,218,2,390,182,2,438,200,2,469,211,2,501,201,2,542,180,2,564,214,2,514,111,2,463,97,2,400,121,2
552.png,https://media.neuralmarker.ai/datasets/62a6db2878fd960009c31041/images/62aea29b1126500b57d91f01.png,480,640,0,62aee7cfbb1886000cae76be,acupoints,0,nguyenhoainamfs0502@gmail.com,349,211,2,377,182,2,425,194,2,458,209,2,485,196,2,528,171,2,552,206,2,498,101,2,443,94,2,386,121,2
553.png,https://media.neuralmarker.ai/datasets/62a6db2878fd960009c31041/images/62aea2991126500b57d91efe.png,480,640,0,62aee7d9bb1886000cae76bf,acupoints,0,nguyenhoainamfs0502@gmail.com,336,223,2,356,185,2,406,193,2,439,201,2,468,189,2,508,161,2,541,194,2,472,96,2,418,94,2,367,126,2
554.png,https://media.neuralmarker.ai/datasets/62a6db2878fd960009c31041/images/62aea2991126500b57d91efd.png,480,640,0,62aee7e4bb1886000cae76c0,acupoints,0,nguyenhoainamfs0502@gmail.com,323,224,2,344,185,2,394,194,2,424,200,2,446,185,2,488,154,2,528,180,2,455,92,2,405,93,2,354,124,2
555.png,https://media.neuralmarker.ai/datasets/62a6db2878fd960009c31041/images/62aea2981126500b57d91efb.png,480,640,0,62aee7f5bb1886000cae76c1,acupoints,0,nguyenhoainamfs0502@gmail.com,315,236,2,327,189,2,372,192,2,406,199,2,438,179,2,469,151,2,511,168,2,440,89,2,379,99,2,334,134,2
556.png,https://media.neuralmarker.ai/datasets/62a6db2878fd960009c31041/images/62aea2981126500b57d91efc.png,480,640,0,62aee802bb1886000cae76c2,acupoints,0,nguyenhoainamfs0502@gmail.com,303,229,2,311,188,2,351,189,2,386,194,2,412,174,2,449,144,2,487,162,2,429,92,2,361,99,2,319,137,2
557.png,https://media.neuralmarker.ai/datasets/62a6db2878fd960009c31041/images/62aea29a1126500b57d91f00.png,480,640,0,62aee82cbb1886000cae76c3,acupoints,0,nguyenhoainamfs0502@gmail.com,298,227,2,307,179,2,345,184,2,376,192,2,399,168,2,436,141,2,484,157,2,429,90,2,363,96,2,319,129,2
558.png,https://media.neuralmarker.ai/datasets/62a6db2878fd960009c31041/images/62aea2961126500b57d91ef9.png,480,640,0,62aee83abb1886000cae76c4,acupoints,0,nguyenhoainamfs0502@gmail.com,294,216,2,302,171,2,334,177,2,371,179,2,398,165,2,431,131,2,476,150,2,425,86,2,358,90,2,323,117,2
559.png,https://media.neuralmarker.ai/datasets/62a6db2878fd960009c31041/images/62aea3241126500b57d91fd1.png,480,640,0,62aee84abb1886000cae76c5,acupoints,0,nguyenhoainamfs0502@gmail.com,291,188,2,308,146,2,340,153,2,372,160,2,399,146,2,441,121,2,475,141,2,433,80,2,381,72,2,332,97,2
56.png,https://media.neuralmarker.ai/datasets/62a6db2878fd960009c31041/images/62aea3d81126500b57d920e6.png,480,640,0,62aee862bb1886000cae76c6,acupoints,0,nguyenhoainamfs0502@gmail.com,218,224,2,230,174,2,253,188,2,274,198,2,298,184,2,347,156,2,392,181,2,373,99,2,318,91,2,274,104,2
560.png,https://media.neuralmarker.ai/datasets/62a6db2878fd960009c31041/images/62aea1fe1126500b57d91e0a.png,480,640,0,62aee872bb1886000cae76c7,acupoints,0,nguyenhoainamfs0502@gmail.com,274,152,2,297,111,2,335,117,2,368,125,2,396,115,2,433,99,2,458,130,2,415,66,2,364,56,2,319,74,2
561.png,https://media.neuralmarker.ai/datasets/62a6db2878fd960009c31041/images/62aea2001126500b57d91e0d.png,480,640,0,62aee87dbb1886000cae76c8,acupoints,0,nguyenhoainamfs0502@gmail.com,271,160,2,285,115,2,327,119,2,360,128,2,388,112,2,428,96,2,451,125,2,400,67,2,355,58,2,315,76,2
562.png,https://media.neuralmarker.ai/datasets/62a6db2878fd960009c31041/images/62aea2d91126500b57d91f5f.png,480,640,0,62aee88ebb1886000cae76c9,acupoints,0,nguyenhoainamfs0502@gmail.com,258,174,2,271,123,2,298,126,2,330,128,2,356,111,2,392,90,2,428,113,2,385,70,2,328,66,2,291,88,2
563.png,https://media.neuralmarker.ai/datasets/62a6db2878fd960009c31041/images/62aea3b91126500b57d920b7.png,480,640,0,62aee89ebb1886000cae76ca,acupoints,0,nguyenhoainamfs0502@gmail.com,257,170,2,268,123,2,294,126,2,321,125,2,350,115,2,394,88,2,428,119,2,380,68,2,332,64,2,291,87,2
564.png,https://media.neuralmarker.ai/datasets/62a6db2878fd960009c31041/images/62aea1001126500b57d91c7c.png,480,640,0,62aee8b7bb1886000cae76cb,acupoints,0,nguyenhoainamfs0502@gmail.com,253,168,2,268,121,2,294,122,2,322,126,2,351,111,2,400,93,2,426,117,2,382,69,2,327,63,2,284,90,2
565.png,https://media.neuralmarker.ai/datasets/62a6db2878fd960009c31041/images/62aea1081126500b57d91c87.png,480,640,0,62aee8c4bb1886000cae76cc,acupoints,0,nguyenhoainamfs0502@gmail.com,252,159,2,269,114,2,296,116,2,320,123,2,346,111,2,387,88,2,426,122,2,384,69,2,336,61,2,292,79,2
566.png,https://media.neuralmarker.ai/datasets/62a6db2878fd960009c31041/images/62aea1011126500b57d91c7d.png,480,640,0,62aee919bb1886000cae76cd,acupoints,0,nguyenhoainamfs0502@gmail.com,245,159,2,270,107,2,292,114,2,319,123,2,349,108,2,394,89,2,426,118,2,388,70,2,332,56,2,289,76,2
567.png,https://media.neuralmarker.ai/datasets/62a6db2878fd960009c31041/images/62aea0fd1126500b57d91c77.png,480,640,0,62aee92abb1886000cae76ce,acupoints,0,nguyenhoainamfs0502@gmail.com,244,154,2,264,107,2,295,113,2,320,118,2,348,109,2,392,89,2,420,118,2,386,65,2,339,49,2,292,69,2
568.png,https://media.neuralmarker.ai/datasets/62a6db2878fd960009c31041/images/62aea0fe1126500b57d91c79.png,480,640,0,62aee933bb1886000cae76cf,acupoints,0,nguyenhoainamfs0502@gmail.com,235,139,2,258,101,2,296,112,2,325,119,2,354,112,2,395,98,2,416,128,2,378,58,2,335,40,2,282,59,2
569.png,https://media.neuralmarker.ai/datasets/62a6db2878fd960009c31041/images/62aea10c1126500b57d91c8e.png,480,640,0,62aee93fbb1886000cae76d0,acupoints,0,nguyenhoainamfs0502@gmail.com,234,138,2,259,102,2,298,111,2,323,121,2,349,116,2,391,99,2,415,126,2,374,53,2,331,39,2,283,54,2
57.png,https://media.neuralmarker.ai/datasets/62a6db2878fd960009c31041/images/62aea3711126500b57d9204a.png,480,640,0,62aee94fbb1886000cae76d1,acupoints,0,nguyenhoainamfs0502@gmail.com,219,226,2,230,174,2,248,185,2,268,194,2,297,184,2,341,159,2,384,184,2,367,98,2,316,92,2,271,105,2
570.png,https://media.neuralmarker.ai/datasets/62a6db2878fd960009c31041/images/62aea10b1126500b57d91c8c.png,480,640,0,62aee95ebb1886000cae76d2,acupoints,0,nguyenhoainamfs0502@gmail.com,233,147,2,255,105,2,295,111,2,324,119,2,350,111,2,390,95,2,416,130,2,367,52,2,318,36,2,272,57,2
571.png,https://media.neuralmarker.ai/datasets/62a6db2878fd960009c31041/images/62aea10f1126500b57d91c92.png,480,640,0,62aee9e9bb1886000cae76d7,acupoints,0,nguyenhoainamfs0502@gmail.com,227,152,2,254,108,2,291,116,2,321,127,2,347,114,2,382,91,2,406,124,2,355,45,2,300,36,2,251,62,2
572.png,https://media.neuralmarker.ai/datasets/62a6db2878fd960009c31041/images/62aea0fb1126500b57d91c74.png,480,640,0,62aeea07bb1886000cae76d8,acupoints,0,nguyenhoainamfs0502@gmail.com,220,160,2,243,117,2,288,122,2,321,128,2,344,119,2,376,96,2,401,128,2,342,41,2,287,39,2,238,70,2
